topo,run,sample_idx,sample_type,pbl_mean,pbl_max
n,1,48569,raw,1.2388876712066121e-05,1.2388876712066121e-05
n,1,48617,raw,1.1839798389701173e-05,1.1839798389701173e-05
n,1,48633,raw,1.1523623470566235e-05,1.1523623470566235e-05
n,1,48654,raw,1.1573481060622726e-05,1.1573481060622726e-05
n,1,48670,raw,1.2543836419354193e-05,1.2543836419354193e-05
n,1,48695,raw,1.2899397006549407e-05,1.2899397006549407e-05
n,1,48848,raw,1.3312862392922398e-05,1.3312862392922398e-05
n,1,48848,nose,1.668623008299619e-05,1.668623008299619e-05
n,1,48853,raw,1.4585842109227087e-05,1.4585842109227087e-05
n,1,48892,raw,1.673018414294347e-05,1.673018414294347e-05
n,1,48990,raw,1.3480926099873614e-05,1.3480926099873614e-05
n,1,48999,raw,1.2729905392916407e-05,1.2729905392916407e-05
n,1,49079,raw,1.4642623682448175e-05,1.4642623682448175e-05
n,1,49079,nose,2.200267044827342e-05,2.200267044827342e-05
n,1,49135,raw,1.5062497368489858e-05,1.5062497368489858e-05
n,1,49184,nose,2.3222399249789305e-05,2.3222399249789305e-05
n,1,49193,raw,1.5453639207407832e-05,1.5453639207407832e-05
n,1,49296,raw,1.5284822438843548e-05,1.5284822438843548e-05
n,1,49333,raw,1.5112516848603263e-05,1.5112516848603263e-05
n,1,49358,nose,1.638199682929553e-05,1.638199682929553e-05
n,1,49406,raw,1.5172408893704414e-05,1.5172408893704414e-05
n,1,49428,raw,1.4119205843599048e-05,1.4119205843599048e-05
n,1,49430,raw,1.562143734190613e-05,1.562143734190613e-05
n,1,49438,raw,1.4254223970056046e-05,1.4254223970056046e-05
n,1,49455,raw,1.4159022612147965e-05,1.4159022612147965e-05
n,1,49463,raw,1.4645146620750893e-05,1.4645146620750893e-05
n,1,49463,nose,1.3372286957746837e-05,1.3372286957746837e-05
n,1,49500,raw,1.3659135220223106e-05,1.3659135220223106e-05
n,1,49533,raw,1.5300840459531173e-05,1.5300840459531173e-05
n,1,49583,raw,1.3670687621925026e-05,1.3670687621925026e-05
n,1,49583,nose,1.538733340566978e-05,1.538733340566978e-05
n,1,49589,raw,1.3683563338418026e-05,1.3683563338418026e-05
n,1,49589,nose,1.6941276044235565e-05,1.6941276044235565e-05
n,1,49596,raw,1.5470764992642216e-05,1.5470764992642216e-05
n,1,49621,raw,1.340686867479235e-05,1.340686867479235e-05
n,1,49622,raw,1.4083320820645895e-05,1.4083320820645895e-05
n,1,49663,raw,1.2922500900458544e-05,1.2922500900458544e-05
n,1,49715,raw,1.3138509530108422e-05,1.3138509530108422e-05
n,1,49727,raw,1.3558235878008418e-05,1.3558235878008418e-05
n,1,49727,nose,2.219701673311647e-05,2.219701673311647e-05
n,1,49736,raw,1.463811167923268e-05,1.463811167923268e-05
n,1,49783,raw,1.3291562027006876e-05,1.3291562027006876e-05
n,1,49933,nose,1.665311719989404e-05,1.665311719989404e-05
n,1,49941,raw,1.2756032447214238e-05,1.2756032447214238e-05
n,1,49981,raw,1.6182240869966336e-05,1.6182240869966336e-05
n,1,49990,raw,1.4677300896437373e-05,1.4677300896437373e-05
n,1,50001,raw,1.567279832670465e-05,1.567279832670465e-05
n,1,50001,nose,1.602084557816852e-05,1.602084557816852e-05
n,1,50003,raw,1.4388165254786145e-05,1.4388165254786145e-05
n,1,50031,raw,1.4334266779769678e-05,1.4334266779769678e-05
n,1,50107,raw,1.4636530977440998e-05,1.4636530977440998e-05
n,1,50155,raw,1.2404887456796132e-05,1.2404887456796132e-05
n,1,50162,raw,1.2998955753573682e-05,1.2998955753573682e-05
n,1,50200,raw,1.3016705452173483e-05,1.3016705452173483e-05
n,1,50214,raw,1.4774122064409312e-05,1.4774122064409312e-05
n,1,50235,raw,1.4454632037086412e-05,1.4454632037086412e-05
n,1,50275,raw,1.5425455785589293e-05,1.5425455785589293e-05
n,1,50277,raw,1.5343239283538423e-05,1.5343239283538423e-05
n,1,50332,raw,1.2860999959229957e-05,1.2860999959229957e-05
n,1,50333,raw,1.3528454473998863e-05,1.3528454473998863e-05
n,1,50342,raw,1.4448250112764072e-05,1.4448250112764072e-05
n,1,50375,raw,1.4470403584709857e-05,1.4470403584709857e-05
n,1,50433,raw,1.3744081115873996e-05,1.3744081115873996e-05
n,1,50433,nose,1.5628897017450072e-05,1.5628897017450072e-05
n,1,50452,raw,1.3973679415357765e-05,1.3973679415357765e-05
n,1,50460,nose,1.6353953469661064e-05,1.6353953469661064e-05
n,1,50506,raw,1.4638038919656537e-05,1.4638038919656537e-05
n,1,50547,raw,1.4600800568587147e-05,1.4600800568587147e-05
n,1,50616,raw,1.5395846276078373e-05,1.5395846276078373e-05
n,1,50636,raw,1.3052102076471783e-05,1.3052102076471783e-05
n,1,50697,raw,1.4366497453011107e-05,1.4366497453011107e-05
n,1,50756,raw,1.484877157054143e-05,1.484877157054143e-05
n,1,50794,raw,1.4118103536020499e-05,1.4118103536020499e-05
n,1,50954,raw,1.3751314327237196e-05,1.3751314327237196e-05
n,1,50971,raw,1.2661208529607393e-05,1.2661208529607393e-05
n,1,50985,raw,1.2659313142648898e-05,1.2659313142648898e-05
n,1,50999,raw,1.3658986972586717e-05,1.3658986972586717e-05
n,1,51036,raw,1.3756372027273756e-05,1.3756372027273756e-05
n,1,51046,raw,1.5550833268207498e-05,1.5550833268207498e-05
n,1,51059,raw,1.2976277503184974e-05,1.2976277503184974e-05
n,1,51066,raw,1.507919660070911e-05,1.507919660070911e-05
n,1,51075,raw,1.3986663361720275e-05,1.3986663361720275e-05
n,1,51075,nose,1.4264030141930562e-05,1.4264030141930562e-05
n,1,51143,raw,1.3988510545459576e-05,1.3988510545459576e-05
n,1,51153,raw,1.4976992133597378e-05,1.4976992133597378e-05
n,1,51163,raw,1.330454324488528e-05,1.330454324488528e-05
n,1,51202,raw,1.5128942322917283e-05,1.5128942322917283e-05
n,1,51246,raw,1.4263984667195473e-05,1.4263984667195473e-05
n,1,51329,nose,1.5531226381426677e-05,1.5531226381426677e-05
n,1,51343,raw,1.5954057744238526e-05,1.5954057744238526e-05
n,1,51347,raw,1.4493656635750085e-05,1.4493656635750085e-05
n,1,51414,raw,1.2605563824763522e-05,1.2605563824763522e-05
n,1,51453,raw,1.4288441889220849e-05,1.4288441889220849e-05
n,1,51481,raw,1.3242863133200444e-05,1.3242863133200444e-05
n,1,51498,raw,1.3917565411247779e-05,1.3917565411247779e-05
n,1,51507,raw,1.327971403952688e-05,1.327971403952688e-05
n,1,51524,raw,1.4300033399194945e-05,1.4300033399194945e-05
n,1,51577,raw,1.3909089830121957e-05,1.3909089830121957e-05
n,1,51602,raw,1.2565603356051724e-05,1.2565603356051724e-05
n,1,51604,raw,1.4218740943761077e-05,1.4218740943761077e-05
n,1,51636,raw,1.1857537174364552e-05,1.1857537174364552e-05
n,1,51684,raw,1.3956584552943241e-05,1.3956584552943241e-05
n,1,51708,raw,1.4846208614471834e-05,1.4846208614471834e-05
n,1,51722,raw,1.579080162628088e-05,1.579080162628088e-05
n,1,51746,raw,1.4683223525935318e-05,1.4683223525935318e-05
n,1,51748,raw,1.5859954146435484e-05,1.5859954146435484e-05
n,1,51751,raw,1.466650064685382e-05,1.466650064685382e-05
n,1,51905,raw,1.530305053165648e-05,1.530305053165648e-05
n,1,51922,raw,1.3317814591573551e-05,1.3317814591573551e-05
n,1,51941,raw,1.3316874174051918e-05,1.3316874174051918e-05
n,1,52039,raw,1.3869277609046549e-05,1.3869277609046549e-05
n,1,52039,nose,1.952024467755109e-05,1.952024467755109e-05
n,1,52043,raw,1.4586167708330322e-05,1.4586167708330322e-05
n,1,52086,nose,1.6158057405846193e-05,1.6158057405846193e-05
n,1,52181,raw,1.3201784895500168e-05,1.3201784895500168e-05
n,1,52181,nose,1.628032623557374e-05,1.628032623557374e-05
n,1,52182,raw,1.4303424904937856e-05,1.4303424904937856e-05
n,1,52215,raw,1.3917670003138483e-05,1.3917670003138483e-05
n,1,52215,nose,1.5039845493447501e-05,1.5039845493447501e-05
n,1,52230,raw,1.5269599316525273e-05,1.5269599316525273e-05
n,1,52230,nose,1.4330172234622296e-05,1.4330172234622296e-05
n,1,52261,raw,1.4257075235946104e-05,1.4257075235946104e-05
n,1,52262,raw,1.4228595318854786e-05,1.4228595318854786e-05
n,1,52279,raw,1.3390722415351775e-05,1.3390722415351775e-05
n,1,52282,raw,1.3837160622642841e-05,1.3837160622642841e-05
n,1,52314,raw,1.2544242963485885e-05,1.2544242963485885e-05
n,1,52423,raw,1.2076651728420984e-05,1.2076651728420984e-05
n,1,52423,nose,2.3829368728911504e-05,2.3829368728911504e-05
n,1,52465,raw,1.4323005416372325e-05,1.4323005416372325e-05
n,1,52465,nose,1.6392721590818837e-05,1.6392721590818837e-05
n,1,52530,raw,1.3211423720349558e-05,1.3211423720349558e-05
n,1,52538,raw,1.5507739590248093e-05,1.5507739590248093e-05
n,1,52546,raw,1.4191801710694563e-05,1.4191801710694563e-05
n,1,52550,raw,1.4612376617151313e-05,1.4612376617151313e-05
n,1,52550,nose,1.6166404748219065e-05,1.6166404748219065e-05
n,1,52562,raw,1.2402949323586654e-05,1.2402949323586654e-05
n,1,52582,raw,1.2753554983646609e-05,1.2753554983646609e-05
n,1,52605,raw,1.4811484106758144e-05,1.4811484106758144e-05
n,1,52605,nose,2.1512552848435007e-05,2.1512552848435007e-05
n,1,52635,raw,1.3965372090751771e-05,1.3965372090751771e-05
n,1,52641,raw,1.402077487000497e-05,1.402077487000497e-05
n,1,52677,raw,1.2351919394859578e-05,1.2351919394859578e-05
n,1,52677,nose,2.3532364139100537e-05,2.3532364139100537e-05
n,1,52894,raw,1.4826698134129401e-05,1.4826698134129401e-05
n,1,52912,raw,1.2746715583489276e-05,1.2746715583489276e-05
n,1,52913,raw,1.5204014744085725e-05,1.5204014744085725e-05
n,1,52914,raw,1.4364499293151312e-05,1.4364499293151312e-05
n,1,52924,raw,1.3535692232835572e-05,1.3535692232835572e-05
n,1,52924,nose,1.5098872609087266e-05,1.5098872609087266e-05
n,1,52926,raw,1.4145370187179651e-05,1.4145370187179651e-05
n,1,52936,raw,1.3013188436161727e-05,1.3013188436161727e-05
n,1,52997,raw,1.4666123206552584e-05,1.4666123206552584e-05
n,1,53004,raw,1.4405384717974812e-05,1.4405384717974812e-05
n,1,53095,raw,1.4405467481992673e-05,1.4405467481992673e-05
n,1,53098,raw,1.2389218682073988e-05,1.2389218682073988e-05
n,1,53107,raw,1.4491260117210913e-05,1.4491260117210913e-05
n,1,53111,raw,1.3348800166568253e-05,1.3348800166568253e-05
n,1,53115,raw,1.4752425158803817e-05,1.4752425158803817e-05
n,1,53202,nose,1.4155689314065967e-05,1.4155689314065967e-05
n,1,53228,raw,1.3232685887487605e-05,1.3232685887487605e-05
n,1,53239,raw,1.2880917893198784e-05,1.2880917893198784e-05
n,1,53246,raw,1.3302782463142648e-05,1.3302782463142648e-05
n,1,53264,raw,1.3933101399743464e-05,1.3933101399743464e-05
n,1,53367,raw,1.2345843970251735e-05,1.2345843970251735e-05
n,1,53485,raw,1.5421246644109488e-05,1.5421246644109488e-05
n,1,53588,raw,1.4456576536758803e-05,1.4456576536758803e-05
n,1,53588,nose,1.3804122318106238e-05,1.3804122318106238e-05
n,1,53617,nose,1.6531603250768967e-05,1.6531603250768967e-05
n,1,53734,raw,1.560485725349281e-05,1.560485725349281e-05
n,1,53756,raw,1.4115302292339038e-05,1.4115302292339038e-05
n,1,53756,nose,1.4914950043021236e-05,1.4914950043021236e-05
n,1,53760,raw,1.7006241250783205e-05,1.7006241250783205e-05
n,1,53765,raw,1.5385388905997388e-05,1.5385388905997388e-05
n,1,53879,raw,1.5545301721431315e-05,1.5545301721431315e-05
n,1,53882,raw,1.4940498658688739e-05,1.4940498658688739e-05
n,1,53882,nose,2.025935100391507e-05,2.025935100391507e-05
n,1,54010,raw,1.347664601780707e-05,1.347664601780707e-05
n,1,54010,nose,1.5162687304837164e-05,1.5162687304837164e-05
n,1,54038,raw,1.6036392480600625e-05,1.6036392480600625e-05
n,1,54051,raw,1.1586922482820228e-05,1.1586922482820228e-05
n,1,54052,raw,1.3579562619270291e-05,1.3579562619270291e-05
n,1,54240,raw,1.4722951164003462e-05,1.4722951164003462e-05
n,1,54308,raw,1.2635863640753087e-05,1.2635863640753087e-05
n,1,54314,raw,1.4379310414369684e-05,1.4379310414369684e-05
n,1,54314,nose,1.4045323950995225e-05,1.4045323950995225e-05
n,1,54324,raw,1.4377994375536218e-05,1.4377994375536218e-05
n,1,54382,raw,1.2911021258332767e-05,1.2911021258332767e-05
n,1,54411,raw,1.3892292372474913e-05,1.3892292372474913e-05
n,1,54417,raw,1.2818450159102213e-05,1.2818450159102213e-05
n,1,54440,raw,1.5050905858515762e-05,1.5050905858515762e-05
n,1,54441,raw,1.3408313861873467e-05,1.3408313861873467e-05
n,1,54491,raw,1.4664441550849006e-05,1.4664441550849006e-05
n,1,54498,raw,1.403614351147553e-05,1.403614351147553e-05
n,1,54586,raw,1.3932693036622368e-05,1.3932693036622368e-05
n,1,54614,raw,1.4688906048831996e-05,1.4688906048831996e-05
n,1,54664,raw,1.3821458196616732e-05,1.3821458196616732e-05
n,1,54687,raw,1.4082096640777308e-05,1.4082096640777308e-05
n,1,54716,raw,1.4039404049981385e-05,1.4039404049981385e-05
n,1,54816,raw,1.4307086530607194e-05,1.4307086530607194e-05
n,1,54816,nose,1.530922600068152e-05,1.530922600068152e-05
n,1,54820,raw,1.267548395844642e-05,1.267548395844642e-05
n,1,54855,raw,1.404791692038998e-05,1.404791692038998e-05
n,1,54903,raw,1.3245616173662711e-05,1.3245616173662711e-05
n,1,55038,raw,1.2873038940597326e-05,1.2873038940597326e-05
n,1,55055,raw,1.4285366887634154e-05,1.4285366887634154e-05
n,1,55074,raw,1.3732377738051582e-05,1.3732377738051582e-05
n,1,55148,raw,1.4204257240635343e-05,1.4204257240635343e-05
n,1,55165,raw,1.4955183360143565e-05,1.4955183360143565e-05
n,1,55245,raw,1.4343199836730491e-05,1.4343199836730491e-05
n,1,55268,raw,1.3428248166746926e-05,1.3428248166746926e-05
n,1,55327,raw,1.4512949746858794e-05,1.4512949746858794e-05
n,1,55393,raw,1.4195207768352702e-05,1.4195207768352702e-05
n,1,55411,raw,1.3667173334397376e-05,1.3667173334397376e-05
n,1,55452,raw,1.3568769645644352e-05,1.3568769645644352e-05
n,1,55488,raw,1.2962682376382872e-05,1.2962682376382872e-05
n,1,55539,raw,1.2903740753245074e-05,1.2903740753245074e-05
n,1,55565,raw,1.31627630253206e-05,1.31627630253206e-05
n,1,55642,raw,1.5462868759641424e-05,1.5462868759641424e-05
n,1,55644,raw,1.3565791959990747e-05,1.3565791959990747e-05
n,1,55644,nose,1.7024487533490174e-05,1.7024487533490174e-05
n,1,55675,raw,1.4399923202290665e-05,1.4399923202290665e-05
n,1,55736,raw,1.2721669008897152e-05,1.2721669008897152e-05
n,1,55754,raw,1.2283183423278388e-05,1.2283183423278388e-05
n,1,55754,nose,2.136228977178689e-05,2.136228977178689e-05
n,1,55787,raw,1.4336135791381821e-05,1.4336135791381821e-05
n,1,55815,raw,1.361704653390916e-05,1.361704653390916e-05
n,1,55815,nose,2.3781774871167727e-05,2.3781774871167727e-05
n,1,55820,raw,1.4800557437411044e-05,1.4800557437411044e-05
n,1,55820,nose,1.561887802381534e-05,1.561887802381534e-05
n,1,55855,raw,1.3790799130219966e-05,1.3790799130219966e-05
n,1,55858,raw,1.4438622201851103e-05,1.4438622201851103e-05
n,1,55880,nose,1.525648531242041e-05,1.525648531242041e-05
n,2,817,raw,1.4563742297468707e-05,1.4563742297468707e-05
n,2,908,nose,1.7973479771171696e-05,1.7973479771171696e-05
n,2,947,nose,1.8382936104899272e-05,1.8382936104899272e-05
n,2,969,nose,1.7760474293027073e-05,1.7760474293027073e-05
n,2,1890,nose,1.4432139323616866e-05,1.4432139323616866e-05
n,2,2346,nose,1.6895915905479342e-05,1.6895915905479342e-05
n,2,2524,nose,1.5840467312955298e-05,1.5840467312955298e-05
n,2,3477,nose,1.5829089534236118e-05,1.5829089534236118e-05
n,2,3566,nose,1.6820255041238852e-05,1.6820255041238852e-05
n,2,3637,raw,1.4363333320943639e-05,1.4363333320943639e-05
n,2,3757,nose,1.6131572920130566e-05,1.6131572920130566e-05
n,2,3823,raw,1.5386756786028855e-05,1.5386756786028855e-05
n,2,3866,nose,2.2600352167501114e-05,2.2600352167501114e-05
n,2,3875,nose,1.574570342199877e-05,1.574570342199877e-05
n,2,3899,nose,1.557688483444508e-05,1.557688483444508e-05
n,2,4320,raw,1.4848205864836928e-05,1.4848205864836928e-05
n,2,4324,raw,1.277110004593851e-05,1.277110004593851e-05
n,2,4798,nose,1.5724956028861925e-05,1.5724956028861925e-05
n,2,4853,raw,1.5199544577626511e-05,1.5199544577626511e-05
n,2,4853,nose,1.447869999537943e-05,1.447869999537943e-05
n,2,4872,raw,1.5379553587990813e-05,1.5379553587990813e-05
n,2,4979,nose,1.7150212443084456e-05,1.7150212443084456e-05
n,2,5005,nose,1.469395647291094e-05,1.469395647291094e-05
n,2,5052,raw,1.529143082734663e-05,1.529143082734663e-05
n,2,5208,raw,1.4486150575976353e-05,1.4486150575976353e-05
n,2,5359,raw,1.39121902975603e-05,1.39121902975603e-05
n,2,5394,raw,1.5242174413288012e-05,1.5242174413288012e-05
n,2,5560,nose,1.6449361282866448e-05,1.6449361282866448e-05
n,2,5805,nose,1.594220520928502e-05,1.594220520928502e-05
n,2,5815,nose,1.6230738765443675e-05,1.6230738765443675e-05
n,2,6008,nose,1.5596702723996714e-05,1.5596702723996714e-05
n,2,6021,nose,2.11789520108141e-05,2.11789520108141e-05
n,2,6039,nose,1.6116151527967304e-05,1.6116151527967304e-05
n,2,6119,nose,1.7203681636601686e-05,1.7203681636601686e-05
n,2,6353,nose,1.4418422324524727e-05,1.4418422324524727e-05
n,2,6513,raw,1.4926221410860308e-05,1.4926221410860308e-05
n,2,6513,nose,1.4726257177244406e-05,1.4726257177244406e-05
n,2,6857,raw,1.4743905012437608e-05,1.4743905012437608e-05
n,2,6877,nose,2.1219004338490777e-05,2.1219004338490777e-05
n,2,6941,nose,1.5727860954939388e-05,1.5727860954939388e-05
n,2,7481,raw,1.4322919014375657e-05,1.4322919014375657e-05
n,2,7544,raw,1.4782143807678949e-05,1.4782143807678949e-05
n,2,7557,raw,1.3393842891673557e-05,1.3393842891673557e-05
n,2,7823,nose,1.5893298041191883e-05,1.5893298041191883e-05
n,2,7838,raw,1.3972845408716239e-05,1.3972845408716239e-05
n,2,7863,raw,1.5079779586812947e-05,1.5079779586812947e-05
n,2,8087,nose,1.5196759704849683e-05,1.5196759704849683e-05
n,2,8143,nose,1.5436229659826495e-05,1.5436229659826495e-05
n,2,8230,nose,1.520866499049589e-05,1.520866499049589e-05
n,2,8255,raw,1.322439311479684e-05,1.322439311479684e-05
n,2,8309,raw,1.5186064047156833e-05,1.5186064047156833e-05
n,2,8309,nose,1.5341538528446108e-05,1.5341538528446108e-05
n,2,8333,raw,1.4915267456672154e-05,1.4915267456672154e-05
n,2,8405,nose,1.6761323422542773e-05,1.6761323422542773e-05
n,2,8516,raw,1.4231648492568638e-05,1.4231648492568638e-05
n,2,8614,raw,1.4643193026131485e-05,1.4643193026131485e-05
n,2,8754,nose,1.5874098608037457e-05,1.5874098608037457e-05
n,2,8837,nose,1.66088248079177e-05,1.66088248079177e-05
n,2,8874,nose,1.607636113476474e-05,1.607636113476474e-05
n,2,8911,nose,1.519553188700229e-05,1.519553188700229e-05
n,2,8965,nose,2.371589835092891e-05,2.371589835092891e-05
n,2,9047,nose,1.677191539783962e-05,1.677191539783962e-05
n,2,9900,raw,1.4643575923400931e-05,1.4643575923400931e-05
n,2,9997,raw,1.3672472960024606e-05,1.3672472960024606e-05
n,2,10130,nose,1.6293643056997098e-05,1.6293643056997098e-05
n,2,10140,nose,1.529484688944649e-05,1.529484688944649e-05
n,2,10239,nose,1.6066176613094285e-05,1.6066176613094285e-05
n,2,10344,raw,1.4263713637774345e-05,1.4263713637774345e-05
n,2,10347,raw,1.4556247151631396e-05,1.4556247151631396e-05
n,2,10349,raw,1.4015848137205467e-05,1.4015848137205467e-05
n,2,10637,raw,1.5424649973283522e-05,1.5424649973283522e-05
n,2,10645,raw,1.5068396351125557e-05,1.5068396351125557e-05
n,2,10737,nose,1.5617863027728163e-05,1.5617863027728163e-05
n,2,10796,raw,1.314645487582311e-05,1.314645487582311e-05
n,2,10923,nose,1.4402730812435038e-05,1.4402730812435038e-05
n,2,11126,nose,1.5666922990931198e-05,1.5666922990931198e-05
n,2,11353,nose,1.457728649256751e-05,1.457728649256751e-05
n,2,11480,raw,1.4307911442301702e-05,1.4307911442301702e-05
n,2,11825,raw,1.3854512872057967e-05,1.3854512872057967e-05
n,2,11957,raw,1.2573555977724027e-05,1.2573555977724027e-05
n,2,11957,nose,1.4430764167627785e-05,1.4430764167627785e-05
n,2,12011,raw,1.4435136108659208e-05,1.4435136108659208e-05
n,2,12056,raw,1.3773434147879016e-05,1.3773434147879016e-05
n,2,12188,raw,1.2042864909744821e-05,1.2042864909744821e-05
n,2,12280,nose,1.5864274246268906e-05,1.5864274246268906e-05
n,2,12884,nose,1.401412646373501e-05,1.401412646373501e-05
n,2,13012,raw,1.4131363059277646e-05,1.4131363059277646e-05
n,2,13134,raw,1.459879604226444e-05,1.459879604226444e-05
n,2,13168,raw,1.4135255696601234e-05,1.4135255696601234e-05
n,2,13371,raw,1.2455328032956459e-05,1.2455328032956459e-05
n,2,13565,nose,1.6043173673097044e-05,1.6043173673097044e-05
n,2,13923,nose,1.8309345250600018e-05,1.8309345250600018e-05
n,2,13985,raw,1.3921656318416353e-05,1.3921656318416353e-05
n,2,14360,nose,2.316235622856766e-05,2.316235622856766e-05
n,2,14559,nose,1.622990566829685e-05,1.622990566829685e-05
n,2,14648,nose,1.7187727280543186e-05,1.7187727280543186e-05
n,2,14698,raw,1.3378754374571145e-05,1.3378754374571145e-05
n,2,14718,raw,1.4325523807201535e-05,1.4325523807201535e-05
n,2,14769,raw,1.3009166650590487e-05,1.3009166650590487e-05
n,2,14782,raw,1.22059846034972e-05,1.22059846034972e-05
n,2,14861,raw,1.3560762454289943e-05,1.3560762454289943e-05
n,2,14869,raw,1.4336146705318242e-05,1.4336146705318242e-05
n,2,15019,raw,1.2954630619788077e-05,1.2954630619788077e-05
n,2,15417,nose,1.4485303836409003e-05,1.4485303836409003e-05
n,2,15889,nose,1.4311317499959841e-05,1.4311317499959841e-05
n,2,16125,nose,1.777293800842017e-05,1.777293800842017e-05
